frame,time,rc0,rc1,rc2,rc4,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,angvel_x,angvel_y,angvel_z,motorOut_1,motorOut_2,motorOut_3,motorOut_4
10484,2,1,0,0.3,0,0.697433,13.6195,-0.110489,-0.00139693,0.00127506,0.400885,0.916127,0.223166,1.87256,-0.0655457,-0.0135114,-0.0404377,-11.6813,0.27,0.3,0.284,0.286
10485,2,1,0,0.3,0,0.697645,13.6213,-0.110554,-0.00140398,0.00126744,0.395527,0.918453,0.211656,1.87333,-0.065565,-0.0142987,-0.0405568,-11.6825,0.324,0.268,0.318,0.23
10486,2,1,0,0.3,0,0.697845,13.6232,-0.11062,-0.00141123,0.00125978,0.390155,0.920747,0.200279,1.87423,-0.0655848,-0.0144912,-0.0408498,-11.6835,0.274,0.296,0.294,0.276
10487,2,1,0,0.3,0,0.698034,13.6251,-0.110685,-0.00141867,0.00125204,0.38477,0.923011,0.189036,1.87525,-0.0656053,-0.0151936,-0.0410144,-11.6844,0.302,0.284,0.3,0.254
10488,2,1,0,0.3,0,0.698212,13.627,-0.110751,-0.00142641,0.00124433,0.379371,0.925243,0.17793,1.87639,-0.0656263,-0.0156931,-0.0411686,-11.685,0.3,0.28,0.312,0.25
10489,2,1,0,0.3,0,0.698379,13.6288,-0.110817,-0.00143426,0.0012365,0.373958,0.927444,0.166961,1.87766,-0.065648,-0.0159112,-0.0415339,-11.6855,0.274,0.298,0.288,0.28
10490,2,1,0,0.3,0,0.698535,13.6307,-0.110882,-0.00144232,0.00122854,0.368533,0.929613,0.15613,1.87905,-0.0656702,-0.0163411,-0.0418759,-11.6859,0.324,0.272,0.316,0.228
10491,2,1,0,0.3,0,0.698681,13.6326,-0.110948,-0.00145045,0.00122033,0.363095,0.93175,0.145439,1.88056,-0.0656931,-0.016186,-0.0424823,-11.6861,0.274,0.296,0.292,0.276
10492,2,1,0,0.3,0,0.698816,13.6345,-0.111014,-0.00145866,0.00121182,0.357645,0.933856,0.134889,1.88219,-0.0657166,-0.0165239,-0.0429369,-11.6863,0.308,0.28,0.304,0.248
10493,2,1,0,0.3,0,0.69894,13.6364,-0.111079,-0.00146705,0.00120315,0.352182,0.93593,0.124482,1.88393,-0.0657407,-0.0166238,-0.0433866,-11.6863,0.298,0.278,0.312,0.252
10494,2,1,0,0.3,0,0.699054,13.6383,-0.111145,-0.00147545,0.00119417,0.346707,0.937971,0.114218,1.88579,-0.0657655,-0.0166354,-0.0438751,-11.6861,0.278,0.294,0.292,0.276
10495,2,1,0,0.3,0,0.699158,13.6401,-0.111211,-0.00148396,0.00118506,0.341221,0.939981,0.104098,1.88776,-0.0657908,-0.0169065,-0.044044,-11.6858,0.32,0.266,0.322,0.232
10496,2,1,0,0.3,0,0.699252,13.642,-0.111277,-0.00149242,0.0011758,0.335723,0.941959,0.0941233,1.88984,-0.0658168,-0.0166093,-0.0443276,-11.6854,0.27,0.294,0.294,0.282
10497,2,1,0,0.3,0,0.699337,13.6439,-0.111343,-0.00150079,0.00116635,0.330214,0.943904,0.0842957,1.89203,-0.0658435,-0.0165814,-0.0444935,-11.6851,0.312,0.274,0.31,0.244
10498,2,1,0,0.3,0,0.699411,13.6458,-0.111409,-0.00150905,0.00115678,0.324693,0.945817,0.0746167,1.89433,-0.0658707,-0.0161745,-0.0446181,-11.6848,0.294,0.28,0.308,0.256
10499,2,1,0,0.3,0,0.699476,13.6477,-0.111474,-0.00151703,0.00114704,0.319162,0.947698,0.0650866,1.89674,-0.0658986,-0.0157216,-0.044635,-11.6847,0.284,0.294,0.29,0.272
10500,2,1,0,0.3,0,0.699532,13.6496,-0.11154,-0.00152478,0.00113731,0.31362,0.949547,0.0557066,1.89925,-0.0659271,-0.0153949,-0.0442589,-11.6847,0.316,0.27,0.316,0.238
10501,2,1,0,0.3,0,0.699579,13.6515,-0.111606,-0.00153211,0.00112763,0.308067,0.951363,0.0464774,1.90187,-0.0659561,-0.0146119,-0.043876,-11.6847,0.264,0.302,0.284,0.288
10502,2,1,0,0.3,0,0.699616,13.6534,-0.111672,-0.00153904,0.00111807,0.302504,0.953146,0.0374003,1.90458,-0.0659858,-0.0142109,-0.0432327,-11.6848,0.314,0.278,0.306,0.242
10503,2,1,0,0.3,0,0.699645,13.6553,-0.111738,-0.00154557,0.00110871,0.29693,0.954897,0.0284764,1.9074,-0.066016,-0.0135294,-0.042628,-11.6847,0.284,0.284,0.304,0.266
10504,2,1,0,0.3,0,0.699664,13.6572,-0.111804,-0.00155167,0.00109947,0.291347,0.956616,0.0197071,1.91031,-0.0660467,-0.0130974,-0.0421091,-11.6848,0.284,0.292,0.292,0.27
10505,2,1,0,0.3,0,0.699675,13.6592,-0.11187,-0.00155754,0.00109043,0.285753,0.958301,0.0110933,1.91332,-0.066078,-0.0129212,-0.0415676,-11.6848,0.312,0.272,0.316,0.24
10506,2,1,0,0.3,0,0.699678,13.6611,-0.111937,-0.00156314,0.00108146,0.280149,0.959955,0.00263563,1.91643,-0.0661098,-0.0125349,-0.0413856,-11.6848,0.268,0.3,0.286,0.284
10507,2,1,0,0.3,0,0.699672,13.663,-0.112003,-0.00156861,0.00107253,0.274536,0.961575,-0.00566507,1.91963,-0.0661421,-0.01263,-0.0411619,-11.685,0.316,0.272,0.314,0.238
10508,2,1,0,0.3,0,0.699658,13.6649,-0.112069,-0.001574,0.00106364,0.268914,0.963162,-0.0138076,1.92291,-0.0661749,-0.0124718,-0.041108,-11.6851,0.28,0.288,0.302,0.272
10509,2,1,0,0.3,0,0.699637,13.6668,-0.112135,-0.0015793,0.0010547,0.263282,0.964717,-0.0217907,1.92629,-0.0662082,-0.012577,-0.0410806,-11.6855,0.288,0.288,0.296,0.266
10510,2,1,0,0.3,0,0.699607,13.6688,-0.112201,-0.00158464,0.00104579,0.257641,0.966239,-0.0296138,1.92976,-0.0662419,-0.0127207,-0.0410384,-11.6858,0.304,0.272,0.314,0.248
10511,2,1,0,0.3,0,0.69957,13.6707,-0.112268,-0.00158992,0.00103678,0.251991,0.967728,-0.0372759,1.93331,-0.0662762,-0.0126787,-0.041238,-11.6863,0.268,0.3,0.286,0.284
10512,2,1,0,0.3,0,0.699525,13.6726,-0.112334,-0.00159527,0.00102772,0.246332,0.969184,-0.0447765,1.93694,-0.066311,-0.0130702,-0.0412296,-11.687,0.32,0.27,0.316,0.234
10513,2,1,0,0.3,0,0.699473,13.6746,-0.1124,-0.00160071,0.00101865,0.240664,0.970607,-0.0521145,1.94066,-0.0663462,-0.013235,-0.04132,-11.6878,0.28,0.296,0.294,0.27
10514,2,1,0,0.3,0,0.699414,13.6765,-0.112467,-0.00160625,0.00100953,0.234988,0.971997,-0.0592891,1.94445,-0.066382,-0.0137423,-0.0413809,-11.6889,0.298,0.29,0.294,0.258
10515,2,1,0,0.3,0,0.699347,13.6785,-0.112533,-0.00161201,0.00100043,0.229303,0.973353,-0.0662998,1.94833,-0.0664182,-0.0141771,-0.0414841,-11.69,0.304,0.276,0.312,0.248
10516,2,1,0,0.3,0,0.699274,13.6804,-0.1126,-0.00161787,0.000991193,0.223609,0.974677,-0.0731453,1.95228,-0.0664549,-0.0144507,-0.0417969,-11.691,0.274,0.3,0.286,0.28
10517,2,1,0,0.3,0,0.699194,13.6824,-0.112666,-0.00162394,0.000981889,0.217908,0.975968,-0.0798251,1.95631,-0.066492,-0.0150424,-0.0418909,-11.6919,0.322,0.268,0.32,0.23
10518,2,1,0,0.3,0,0.699108,13.6843,-0.112733,-0.00163017,0.000972523,0.212198,0.977225,-0.0863385,1.96041,-0.0665297,-0.0153254,-0.0421503,-11.6926,0.28,0.294,0.294,0.27
10519,2,1,0,0.3,0,0.699015,13.6863,-0.112799,-0.00163657,0.000963013,0.206482,0.978449,-0.0926846,1.96458,-0.0665679,-0.0158733,-0.0424365,-11.6933,0.306,0.286,0.298,0.248
10520,2,1,0,0.3,0,0.698916,13.6883,-0.112866,-0.0016432,0.000953406,0.200757,0.979639,-0.0988629,1.96882,-0.0666066,-0.0162295,-0.0426895,-11.6939,0.302,0.28,0.308,0.248
10521,2,1,0,0.3,0,0.698812,13.6902,-0.112932,-0.00164988,0.000943637,0.195026,0.980796,-0.104873,1.97313,-0.0666458,-0.0163905,-0.0429695,-11.6944,0.282,0.3,0.286,0.27
10522,2,1,0,0.3,0,0.698701,13.6922,-0.112999,-0.00165665,0.000933796,0.189288,0.98192,-0.110713,1.97751,-0.0666854,-0.0166244,-0.0430294,-11.6947,0.32,0.27,0.316,0.232
10523,2,1,0,0.3,0,0.698584,13.6942,-0.113066,-0.00166337,0.000923855,0.183543,0.98301,-0.116384,1.98195,-0.0667256,-0.0164662,-0.0432513,-11.6947,0.274,0.298,0.29,0.276
10524,2,1,0,0.3,0,0.698463,13.6962,-0.113133,-0.00167001,0.000913778,0.177792,0.984066,-0.121883,1.98645,-0.0667663,-0.016517,-0.0433577,-11.6946,0.312,0.282,0.304,0.242
10525,2,1,0,0.3,0,0.698335,13.6982,-0.113199,-0.00167659,0.000903627,0.172035,0.985089,-0.127212,1.99101,-0.0668074,-0.0163017,-0.0435034,-11.6942,0.296,0.28,0.31,0.254
10526,2,1,0,0.3,0,0.698203,13.7002,-0.113266,-0.00168297,0.000893311,0.166272,0.986078,-0.132369,1.99563,-0.0668491,-0.0160399,-0.0436976,-11.6937,0.284,0.296,0.29,0.27
10527,2,1,0,0.3,0,0.698066,13.7022,-0.113333,-0.00168923,0.000882937,0.160504,0.987033,-0.137353,2.0003,-0.0668912,-0.015873,-0.0436251,-11.6931,0.314,0.272,0.314,0.238
10528,2,1,0,0.3,0,0.697924,13.7042,-0.1134,-0.00169523,0.000872495,0.154731,0.987955,-0.142165,2.00503,-0.0669337,-0.0153517,-0.043735,-11.6924,0.268,0.3,0.288,0.284
10529,2,1,0,0.3,0,0.697777,13.7062,-0.113467,-0.00170099,0.000861968,0.148953,0.988842,-0.146803,2.00981,-0.0669767,-0.0150756,-0.0436646,-11.6918,0.31,0.276,0.308,0.244
10530,2,1,0,0.3,0,0.697625,13.7082,-0.113534,-0.00170651,0.000851443,0.14317,0.989696,-0.151267,2.01464,-0.0670202,-0.0146214,-0.0435991,-11.6911,0.286,0.286,0.302,0.264
10531,2,1,0,0.3,0,0.69747,13.7102,-0.113601,-0.00171176,0.000840853,0.137382,0.990516,-0.155557,2.01952,-0.067064,-0.0143455,-0.0435881,-11.6906,0.284,0.296,0.29,0.27
10532,2,1,0,0.3,0,0.69731,13.7123,-0.113668,-0.00171689,0.00083029,0.13159,0.991302,-0.159673,2.02445,-0.0671083,-0.0142504,-0.0434368,-11.6902,0.31,0.272,0.316,0.242
10533,2,1,0,0.3,0,0.697147,13.7143,-0.113735,-0.00172187,0.000819677,0.125794,0.992055,-0.163613,2.02942,-0.067153,-0.0140603,-0.0435707,-11.6901,0.272,0.3,0.288,0.28
10534,2,1,0,0.3,0,0.696979,13.7163,-0.113803,-0.00172682,0.000809012,0.119993,0.992773,-0.167377,2.03444,-0.0671981,-0.0142976,-0.0435176,-11.6901,0.316,0.272,0.312,0.238
10535,2,1,0,0.3,0,0.696808,13.7184,-0.11387,-0.00173181,0.000798356,0.114188,0.993457,-0.170965,2.03949,-0.0672436,-0.0144112,-0.043548,-11.6902,0.286,0.29,0.3,0.266
10536,2,1,0,0.3,0,0.696634,13.7204,-0.113937,-0.00173683,0.000787642,0.108379,0.994108,-0.174376,2.04459,-0.0672895,-0.0147117,-0.0435984,-11.6905,0.294,0.292,0.292,0.26
10537,2,1,0,0.3,0,0.696456,13.7225,-0.114004,-0.00174197,0.000776929,0.102567,0.994724,-0.177611,2.04972,-0.0673357,-0.0150002,-0.043593,-11.6908,0.312,0.272,0.316,0.24
10538,2,1,0,0.3,0,0.696276,13.7245,-0.114072,-0.00174712,0.000766125,0.0967503,0.995307,-0.180669,2.05488,-0.0673824,-0.01512,-0.0438149,-11.6913,0.276,0.3,0.286,0.276
10539,2,1,0,0.3,0,0.696092,13.7266,-0.114139,-0.00175236,0.000755254,0.0909303,0.995855,-0.183549,2.06008,-0.0674294,-0.0154541,-0.0438154,-11.6918,0.32,0.276,0.31,0.234
10540,2,1,0,0.3,0,0.695906,13.7286,-0.114207,-0.00175761,0.000744347,0.085107,0.99637,-0.186251,2.06532,-0.0674768,-0.0154368,-0.0439457,-11.6922,0.28,0.294,0.294,0.272
10541,2,1,0,0.3,0,0.695717,13.7307,-0.114274,-0.0017628,0.000733355,0.0792806,0.99685,-0.188776,2.07058,-0.0675246,-0.0155137,-0.0439539,-11.6925,0.296,0.288,0.296,0.258
10542,2,1,0,0.3,0,0.695526,13.7328,-0.114342,-0.00176797,0.000722422,0.0734513,0.997297,-0.191122,2.07587,-0.0675728,-0.0155193,-0.0437337,-11.6928,0.304,0.276,0.312,0.25
10543,2,1,0,0.3,0,0.695333,13.7349,-0.114409,-0.00177303,0.000711525,0.0676195,0.997709,-0.19329,2.08118,-0.0676214,-0.0154794,-0.0436566,-11.6929,0.278,0.302,0.284,0.276
10544,2,1,0,0.3,0,0.695137,13.7369,-0.114477,-0.0017781,0.000700711,0.0617852,0.998088,-0.195278,2.08652,-0.0676702,-0.0156933,-0.0433409,-11.6931,0.32,0.274,0.312,0.234
10545,2,1,0,0.3,0,0.69494,13.739,-0.114545,-0.00178315,0.000690011,0.0559488,0.998432,-0.197088,2.09187,-0.0677195,-0.0157193,-0.0431737,-11.6933,0.276,0.298,0.292,0.274
10546,2,1,0,0.3,0,0.694742,13.7411,-0.114613,-0.00178821,0.000679362,0.0501104,0.998742,-0.198719,2.09725,-0.0677691,-0.0160193,-0.0429672,-11.6935,0.302,0.286,0.3,0.252
10547,2,1,0,0.3,0,0.694541,13.7432,-0.11468,-0.00179336,0.000668819,0.0442701,0.999018,-0.20017,2.10264,-0.067819,-0.0162594,-0.0427953,-11.6936,0.304,0.276,0.312,0.248
10548,2,1,0,0.3,0,0.69434,13.7453,-0.114748,-0.00179854,0.000658239,0.0384282,0.99926,-0.201441,2.10805,-0.0678692,-0.0165088,-0.0429341,-11.6937,0.286,0.298,0.29,0.268
10549,2,1,0,0.3,0,0.694137,13.7475,-0.114816,-0.00180386,0.000647615,0.032585,0.999467,-0.202533,2.11347,-0.0679196,-0.0169189,-0.0429253,-11.6938,0.318,0.266,0.32,0.236
10550,2,1,0,0.3,0,0.693934,13.7496,-0.114884,-0.00180924,0.000636938,0.0267406,0.999641,-0.203444,2.11889,-0.0679703,-0.0170613,-0.0430995,-11.6939,0.276,0.298,0.29,0.276
10551,2,1,0,0.3,0,0.69373,13.7517,-0.114952,-0.00181465,0.000626169,0.0208953,0.99978,-0.204175,2.12433,-0.0680212,-0.0172778,-0.0431321,-11.6939,0.31,0.282,0.302,0.244
10552,2,1,0,0.3,0,0.693525,13.7538,-0.11502,-0.00182003,0.000615394,0.0150493,0.999885,-0.204726,2.12976,-0.0680723,-0.0171296,-0.0431619,-11.6939,0.296,0.278,0.31,0.256
10553,2,1,0,0.3,0,0.69332,13.756,-0.115088,-0.0018252,0.000604506,0.00920268,0.999956,-0.205097,2.1352,-0.0681236,-0.0168514,-0.0433903,-11.6941,0.286,0.294,0.292,0.266
10554,2,1,0,0.3,0,0.693115,13.7581,-0.115157,-0.0018302,0.000593565,0.00335571,0.999992,-0.205288,2.14064,-0.0681751,-0.0165674,-0.0433487,-11.6942,0.316,0.27,0.316,0.236
10555,2,1,0,0.3,0,0.692909,13.7603,-0.115225,-0.0018349,0.000582561,-0.00249146,0.999995,-0.205299,2.14608,-0.0682269,-0.016029,-0.04355,-11.6944,0.274,0.306,0.284,0.278
10556,2,1,0,0.3,0,0.692704,13.7624,-0.115293,-0.00183931,0.000571457,-0.00833869,0.999963,-0.205129,2.15151,-0.0682788,-0.0156058,-0.0436189,-11.6947,0.316,0.28,0.304,0.238
10557,2,1,0,0.3,0,0.6925,13.7646,-0.115361,-0.00184337,0.0005603,-0.0141858,0.999898,-0.204779,2.15694,-0.0683309,-0.0148934,-0.0437955,-11.6951,0.29,0.286,0.302,0.262
10558,2,1,0,0.3,0,0.692295,13.7667,-0.11543,-0.00184701,0.00054898,-0.0200326,0.999797,-0.204249,2.16236,-0.0683831,-0.0142838,-0.0440757,-11.6954,0.29,0.296,0.29,0.264
10559,2,1,0,0.3,0,0.692092,13.7689,-0.115498,-0.00185032,0.000537599,-0.0258789,0.999663,-0.20354,2.16777,-0.0684355,-0.0137491,-0.0440736,-11.6956,0.312,0.274,0.312,0.242
10560,2,1,0,0.3,0,0.691889,13.7711,-0.115567,-0.00185327,0.00052617,-0.0317244,0.999495,-0.20265,2.17317,-0.0684879,-0.0131486,-0.0442182,-11.6958,0.272,0.304,0.284,0.28
10561,2,1,0,0.3,0,0.691687,13.7732,-0.115635,-0.00185593,0.000514716,-0.0375689,0.999292,-0.201581,2.17855,-0.0685405,-0.0128031,-0.0440971,-11.6959,0.314,0.274,0.312,0.24
10562,2,1,0,0.3,0,0.691487,13.7754,-0.115704,-0.00185833,0.00050333,-0.0434121,0.999055,-0.200332,2.18392,-0.0685932,-0.0123213,-0.0440198,-11.696,0.282,0.29,0.296,0.27
10563,2,1,0,0.3,0,0.691288,13.7776,-0.115772,-0.00186048,0.000491935,-0.0492538,0.998784,-0.198904,2.18927,-0.0686459,-0.0121021,-0.0439665,-11.6961,0.296,0.294,0.292,0.258
10564,2,1,0,0.3,0,0.691091,13.7798,-0.115841,-0.0018625,0.000480638,-0.055094,0.998479,-0.197296,2.1946,-0.0686987,-0.0119534,-0.0436795,-11.6963,0.312,0.272,0.314,0.242
10565,2,1,0,0.3,0,0.690895,13.782,-0.11591,-0.00186438,0.000469432,-0.0609324,0.99814,-0.19551,2.19991,-0.0687515,-0.0118276,-0.0435204,-11.6966,0.276,0.304,0.282,0.276
10566,2,1,0,0.3,0,0.690702,13.7842,-0.115979,-0.00186621,0.000458363,-0.066769,0.997767,-0.193545,2.20519,-0.0688044,-0.0119045,-0.0430575,-11.697,0.322,0.276,0.31,0.232
10567,2,1,0,0.3,0,0.690511,13.7864,-0.116048,-0.00186797,0.000447496,-0.0726035,0.997359,-0.191402,2.21045,-0.0688573,-0.0117532,-0.0427699,-11.6974,0.282,0.296,0.292,0.27
10568,2,1,0,0.3,0,0.690321,13.7886,-0.116116,-0.00186963,0.000436705,-0.0784356,0.996917,-0.189081,2.21568,-0.0689103,-0.011793,-0.0425669,-11.6978,0.3,0.29,0.296,0.254
10569,2,1,0,0.3,0,0.690135,13.7909,-0.116185,-0.00187127,0.000426035,-0.0842653,0.996441,-0.186581,2.22088,-0.0689633,-0.0117688,-0.0423166,-11.698,0.302,0.276,0.31,0.25
10570,2,1,0,0.3,0,0.689951,13.7931,-0.116254,-0.00187281,0.00041538,-0.0900921,0.995932,-0.183905,2.22605,-0.0690163,-0.0117717,-0.0423812,-11.6981,0.278,0.304,0.284,0.274
10571,2,1,0,0.3,0,0.68977,13.7953,-0.116324,-0.00187435,0.000404716,-0.0959159,0.995388,-0.181051,2.23119,-0.0690694,-0.0119117,-0.0422637,-11.6982,0.32,0.274,0.312,0.234
10572,2,1,0,0.3,0,0.689592,13.7976,-0.116393,-0.00187585,0.000394046,-0.101736,0.99481,-0.17802,2.23629,-0.0691224,-0.0119185,-0.0424082,-11.6983,0.278,0.3,0.288,0.274
10573,2,1,0,0.3,0,0.689417,13.7998,-0.116462,-0.00187736,0.000383244,-0.107554,0.994197,-0.174813,2.24135,-0.0691755,-0.0122409,-0.042565,-11.6984,0.306,0.288,0.3,0.246
10574,2,1,0,0.3,0,0.689246,13.802,-0.116531,-0.00187896,0.000372394,-0.113367,0.993551,-0.171431,2.24637,-0.0692285,-0.0124953,-0.0425954,-11.6985,0.3,0.28,0.308,0.252
10575,2,1,0,0.3,0,0.689078,13.8043,-0.1166,-0.00188062,0.000361428,-0.119177,0.992871,-0.167873,2.25135,-0.0692815,-0.0128636,-0.0428429,-11.6985,0.282,0.302,0.286,0.27
10576,2,1,0,0.3,0,0.688914,13.8066,-0.11667,-0.00188245,0.000350361,-0.124982,0.992157,-0.16414,2.25629,-0.0693345,-0.0133319,-0.0428687,-11.6985,0.318,0.27,0.316,0.236
10577,2,1,0,0.3,0,0.688753,13.8088,-0.116739,-0.00188439,0.000339208,-0.130784,0.991409,-0.160233,2.26118,-0.0693875,-0.013673,-0.0430621,-11.6984,0.278,0.3,0.288,0.272
10578,2,1,0,0.3,0,0.688597,13.8111,-0.116808,-0.00188648,0.000327947,-0.13658,0.990627,-0.156152,2.26602,-0.0694405,-0.0142093,-0.0430588,-11.6983,0.314,0.282,0.304,0.24
10579,2,1,0,0.3,0,0.688445,13.8134,-0.116878,-0.00188873,0.000316686,-0.142373,0.989811,-0.151898,2.27081,-0.0694935,-0.0145337,-0.0430362,-11.6983,0.298,0.284,0.302,0.254
10580,2,1,0,0.3,0,0.688298,13.8156,-0.116948,-0.00189106,0.000305343,-0.14816,0.988962,-0.14747,2.27556,-0.0695465,-0.0148768,-0.043143,-11.6983,0.288,0.3,0.286,0.264
10581,2,1,0,0.3,0,0.688155,13.8179,-0.117017,-0.00189349,0.000294014,-0.153942,0.988078,-0.14287,2.28025,-0.0695995,-0.0150973,-0.0429002,-11.6982,0.316,0.272,0.314,0.238
10582,2,1,0,0.3,0,0.688017,13.8202,-0.117087,-0.0018959,0.000282742,-0.159719,0.987161,-0.138098,2.28488,-0.0696524,-0.0151332,-0.042888,-11.6981,0.274,0.302,0.286,0.278
10583,2,1,0,0.3,0,0.687884,13.8225,-0.117156,-0.00189831,0.000271452,-0.16549,0.98621,-0.133155,2.28946,-0.0697053,-0.0153123,-0.0427922,-11.6979,0.318,0.276,0.308,0.236
10584,2,1,0,0.3,0,0.687756,13.8248,-0.117226,-0.0019007,0.000260207,-0.171255,0.985225,-0.128042,2.29398,-0.0697582,-0.0152684,-0.0427859,-11.6977,0.292,0.286,0.302,0.26
10585,2,1,0,0.3,0,0.687633,13.8271,-0.117296,-0.00190302,0.000248883,-0.177015,0.984206,-0.122759,2.29844,-0.0698111,-0.0153957,-0.0429172,-11.6975,0.294,0.298,0.29,0.258
10586,2,1,0,0.3,0,0.687516,13.8294,-0.117366,-0.00190534,0.000237569,-0.182768,0.983154,-0.117308,2.30283,-0.0698639,-0.0154187,-0.0427711,-11.6974,0.314,0.272,0.312,0.24
10587,2,1,0,0.3,0,0.687404,13.8317,-0.117436,-0.00190755,0.000226238,-0.188515,0.982068,-0.111688,2.30716,-0.0699167,-0.0153401,-0.0429536,-11.6973,0.276,0.304,0.284,0.276
10588,2,1,0,0.3,0,0.687298,13.834,-0.117506,-0.00190967,0.000214852,-0.194256,0.980949,-0.1059,2.31143,-0.0699694,-0.0152832,-0.042906,-11.6973,0.32,0.272,0.312,0.236
10589,2,1,0,0.3,0,0.687198,13.8363,-0.117576,-0.00191162,0.000203525,-0.19999,0.979796,-0.0999454,2.31562,-0.070022,-0.0149157,-0.0428946,-11.6972,0.284,0.294,0.294,0.268
10590,2,1,0,0.3,0,0.687104,13.8386,-0.117646,-0.00191335,0.000192192,-0.205717,0.97861,-0.0938248,2.31975,-0.0700746,-0.0147023,-0.0429025,-11.6972,0.302,0.296,0.29,0.252
10591,2,1,0,0.3,0,0.687017,13.841,-0.117716,-0.0019149,0.000180959,-0.211437,0.97739,-0.0875387,2.3238,-0.070127,-0.0143407,-0.0427025,-11.6972,0.308,0.274,0.312,0.246
10592,2,1,0,0.3,0,0.686936,13.8433,-0.117786,-0.00191619,0.000169766,-0.21715,0.976136,-0.0810881,2.32778,-0.0701794,-0.0140216,-0.0427956,-11.6973,0.274,0.306,0.282,0.276
10593,2,1,0,0.3,0,0.686861,13.8456,-0.117856,-0.00191732,0.000158611,-0.222856,0.97485,-0.0744737,2.33168,-0.0702317,-0.013769,-0.0426372,-11.6974,0.32,0.272,0.314,0.234
10594,2,1,0,0.3,0,0.686794,13.8479,-0.117927,-0.0019182,0.000147533,-0.228554,0.973529,-0.0676964,2.33551,-0.0702839,-0.0133649,-0.0427025,-11.6974,0.28,0.298,0.29,0.27
10595,2,1,0,0.3,0,0.686733,13.8503,-0.117997,-0.00191889,0.000136395,-0.234244,0.972176,-0.0607573,2.33926,-0.0703359,-0.0132977,-0.0428085,-11.6975,0.306,0.292,0.294,0.248
10596,2,1,0,0.3,0,0.686679,13.8526,-0.118067,-0.00191948,0.000125283,-0.239926,0.970789,-0.0536571,2.34292,-0.0703877,-0.0131318,-0.0427798,-11.6976,0.308,0.276,0.31,0.246
10597,2,1,0,0.3,0,0.686633,13.855,-0.118138,-0.00191992,0.000114098,-0.2456,0.969369,-0.0463974,2.3465,-0.0704395,-0.0131133,-0.0430352,-11.6978,0.28,0.304,0.284,0.27
10598,2,1,0,0.3,0,0.686594,13.8573,-0.118208,-0.0019203,0.000102884,-0.251266,0.967916,-0.0389786,2.35,-0.070491,-0.0130627,-0.0428905,-11.698,0.32,0.268,0.316,0.236
10599,2,1,0,0.3,0,0.686562,13.8597,-0.118279,-0.00192053,9.17411e-05,-0.256923,0.96643,-0.0314016,2.3534,-0.0705424,-0.0128168,-0.0429264,-11.6981,0.276,0.302,0.288,0.276
10600,2,1,0,0.3,0,0.686539,13.862,-0.11835,-0.00192062,8.05691e-05,-0.262571,0.964911,-0.0236676,2.35672,-0.0705936,-0.0127864,-0.042943,-11.6982,0.312,0.286,0.298,0.244
10601,2,1,0,0.3,0,0.686523,13.8644,-0.11842,-0.00192059,6.94395e-05,-0.268211,0.963358,-0.0157775,2.35995,-0.0706447,-0.0125436,-0.0429589,-11.6984,0.3,0.28,0.306,0.252
10602,2,1,0,0.3,0,0.686515,13.8668,-0.118491,-0.00192039,5.8209e-05,-0.273841,0.961773,-0.00773206,2.36309,-0.0706955,-0.0125071,-0.0432845,-11.6988,0.284,0.308,0.28,0.266
10603,2,1,0,0.3,0,0.686516,13.8691,-0.118562,-0.00192009,4.69315e-05,-0.279463,0.960155,0.000467558,2.36613,-0.0707461,-0.0123756,-0.0432308,-11.6991,0.32,0.272,0.312,0.234
10604,2,1,0,0.3,0,0.686524,13.8715,-0.118632,-0.00191961,3.56394e-05,-0.285075,0.958503,0.00882006,2.36908,-0.0707965,-0.0122219,-0.0435054,-11.6995,0.276,0.308,0.282,0.274
10605,2,1,0,0.3,0,0.686542,13.8739,-0.118703,-0.00191903,2.42173e-05,-0.290677,0.956819,0.0173245,2.37193,-0.0708467,-0.0123002,-0.0436238,-11.6999,0.318,0.282,0.304,0.236
10606,2,1,0,0.3,0,0.686568,13.8762,-0.118774,-0.00191837,1.27897e-05,-0.29627,0.955102,0.0259797,2.37468,-0.0708966,-0.0121858,-0.0437079,-11.7001,0.292,0.288,0.3,0.258
10607,2,1,0,0.3,0,0.686603,13.8786,-0.118845,-0.00191762,1.23681e-06,-0.301853,0.953353,0.0347847,2.37733,-0.0709464,-0.0123919,-0.0439801,-11.7003,0.29,0.306,0.282,0.262
10608,2,1,0,0.3,0,0.686646,13.881,-0.118916,-0.0019169,-1.03848e-05,-0.307425,0.95157,0.0437381,2.37988,-0.0709958,-0.0125093,-0.0439537,-11.7003,0.316,0.27,0.316,0.238
10609,2,1,0,0.3,0,0.686699,13.8834,-0.118987,-0.00191614,-2.2092e-05,-0.312987,0.949756,0.0528385,2.38232,-0.071045,-0.0127118,-0.0442633,-11.7002,0.272,0.306,0.282,0.278
10610,2,1,0,0.3,0,0.686761,13.8858,-0.119058,-0.00191544,-3.39431e-05,-0.318537,0.947908,0.062085,2.38465,-0.0710939,-0.0130685,-0.0442577,-11.7001,0.32,0.276,0.308,0.234
